City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,last_name,first_name,Silver,Bronze,Gold
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"FISCHER, Birgit",Women,GDR,East Germany,W,Gold,Fischer,Birgit,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),"LBIK, Marek",Men,POL,Poland,M,Silver,Lbik,Marek,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),"MAC DONALD, Christopher Paul",Men,NZL,New Zealand,M,Bronze,Mac Donald,Christopher,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),"KLEMENTYEV, Ivans",Men,URS,Soviet Union,M,Gold,Klementyev,Ivans,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),"DENISOV, Victor",Men,URS,Soviet Union,M,Silver,Denisov,Victor,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),"NOTHNAGEL-VON SECK, Anke",Women,GDR,East Germany,W,Gold,Nothnagel-Von Seck,Anke,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),"BARTON, Gregory Mark",Men,USA,United States,M,Gold,Barton,Gregory,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),"NAGAEV, Igor",Men,URS,Soviet Union,M,Silver,Nagaev,Igor,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),"ABRAHAM, Attila",Men,HUN,Hungary,M,Gold,Abraham,Attila,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),"COX, Annemarie",Women,NED,Netherlands,W,Bronze,Cox,Annemarie,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),"RENEYSKIY, Viktor",Men,URS,Soviet Union,M,Gold,Reneyskiy,Viktor,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),"DENISOV, Victor",Men,URS,Soviet Union,M,Silver,Denisov,Victor,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),"GUECHEVA, Vania",Women,BUL,Bulgaria,W,Silver,Guecheva,Vania,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"PETKOVA, Ogniana",Women,BUL,Bulgaria,W,Bronze,Petkova,Ogniana,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"NOTHNAGEL-VON SECK, Anke",Women,GDR,East Germany,W,Gold,Nothnagel-Von Seck,Anke,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"RAKUSZ, Eva",Women,HUN,Hungary,W,Silver,Rakusz,Eva,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),"DOPIERALA, Marek",Men,POL,Poland,M,Bronze,Dopierala,Marek,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"PORTWICH, Ramona",Women,GDR,East Germany,W,Gold,Portwich,Ramona,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),"GUECHEVA, Vania",Women,BUL,Bulgaria,W,Gold,Guecheva,Vania,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),"MAC DONALD, Christopher Paul",Men,NZL,New Zealand,M,Silver,Mac Donald,Christopher,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),"LBIK, Marek",Men,POL,Poland,M,Bronze,Lbik,Marek,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),"SPELLY, Ingo",Men,GDR,East Germany,M,Silver,Spelly,Ingo,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"MESZAROS, Erika",Women,HUN,Hungary,W,Silver,Meszaros,Erika,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),"RENAUD, Philippe",Men,FRA,France,M,Bronze,Renaud,Philippe,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),"FERGUSON, Ian Gordon",Men,NZL,New Zealand,M,Gold,Ferguson,Ian,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),"SCHMIDT, Jorg",Men,GDR,East Germany,M,Silver,Schmidt,Jorg,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),"BLIESENER, Hans-Jorg",Men,GDR,East Germany,M,Bronze,Bliesener,Hans-Jorg,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),"DOPIERALA, Marek",Men,POL,Poland,M,Silver,Dopierala,Marek,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),"BETTIN, Joel",Men,FRA,France,M,Bronze,Bettin,Joel,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),"JURAVSCHI, Nikolai",Men,URS,Soviet Union,M,Gold,Juravschi,Nikolai,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-1 500M (Canoe Single),"MARINOV, Martin Guerguiev",Men,BUL,Bulgaria,M,Bronze,Marinov,Martin,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),"BUKHALOV, Nikolai Petkov",Men,BUL,Bulgaria,M,Bronze,Bukhalov,Nikolai,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),"KIRSANOV, Sergei",Men,URS,Soviet Union,M,Silver,Kirsanov,Sergei,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),"STAHLE, Andreas",Men,GDR,East Germany,M,Silver,Stahle,Andreas,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),"HODOSI, Sandor",Men,HUN,Hungary,M,Gold,Hodosi,Sandor,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"PALIISKA, Diana",Women,BUL,Bulgaria,W,Bronze,Paliiska,Diana,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),"DERCKX, Annemarie",Women,NED,Netherlands,W,Bronze,Derckx,Annemarie,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),"GRAHAM, Kelvin John",Men,AUS,Australia,M,Bronze,Graham,Kelvin,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),"CSIPES, Ferenc",Men,HUN,Hungary,M,Bronze,Csipes,Ferenc,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"IVANOVA-MILKOVA, Borislava",Women,BUL,Bulgaria,W,Bronze,Ivanova-Milkova,Borislava,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"KOBAN, Rita",Women,HUN,Hungary,W,Silver,Koban,Rita,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 1000M (Kayak Single),"DAVIES, Grant",Men,AUS,Australia,M,Silver,Davies,Grant,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 500M (Kayak Four),"GECZI, Erika",Women,HUN,Hungary,W,Silver,Geczi,Erika,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),"WOHLLEBE, Andre",Men,GDR,East Germany,M,Bronze,Wohllebe,Andre,0,1,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),"NAGAEV, Igor",Men,URS,Soviet Union,M,Silver,Nagaev,Igor,1,0,0
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,C-1 500M (Canoe Single),"HEUKRODT, Olaf",Men,GDR,East Germany,M,Gold,Heukrodt,Olaf,0,0,1
Seoul,1988,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),"DYLEWSKA, Izabela",Women,POL,Poland,W,Bronze,Dylewska,Izabela,0,1,0
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"SYPYTKOWSKI, Andrzej",Men,POL,Poland,M,Silver,Sypytkowski,Andrzej,1,0,0
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"JOHANSSON, Bjorn",Men,SWE,Sweden,M,Bronze,Johansson,Bjorn,0,1,0
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"LESNIEWSKI, Marek",Men,POL,Poland,M,Silver,Lesniewski,Marek,1,0,0
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"JARL, Anders",Men,SWE,Sweden,M,Bronze,Jarl,Anders,0,1,0
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"SCHUR, Jan",Men,GDR,East Germany,M,Gold,Schur,Jan,0,0,1
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"LANDSMANN, Maik",Men,GDR,East Germany,M,Gold,Landsmann,Maik,0,0,1
Seoul,1988,Cycling,Cycling Road,Individual Road Race,"GRONE, Bernd",Men,FRG,West Germany,M,Silver,Grone,Bernd,1,0,0
Seoul,1988,Cycling,Cycling Road,Individual Road Race,"HENN, Christian",Men,FRG,West Germany,M,Bronze,Henn,Christian,0,1,0
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"KARLSSON, Jan",Men,SWE,Sweden,M,Bronze,Karlsson,Jan,0,1,0
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"KUMMER, Mario",Men,GDR,East Germany,M,Gold,Kummer,Mario,0,0,1
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"AMPLER, Uwe",Men,GDR,East Germany,M,Gold,Ampler,Uwe,0,0,1
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"JASKULA, Zenon",Men,POL,Poland,M,Silver,Jaskula,Zenon,1,0,0
Seoul,1988,Cycling,Cycling Road,Individual Road Race,"NIEHAUS, Judith",Women,FRG,West Germany,W,Silver,Niehaus,Judith,1,0,0
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"HALUPCZOK, Joachim",Men,POL,Poland,M,Silver,Halupczok,Joachim,1,0,0
Seoul,1988,Cycling,Cycling Road,Individual Road Race,"LUDWIG, Olaf",Men,GDR,East Germany,M,Gold,Ludwig,Olaf,0,0,1
Seoul,1988,Cycling,Cycling Road,Team Time Trial,"LAFIS, Michel",Men,SWE,Sweden,M,Bronze,Lafis,Michel,0,1,0
Seoul,1988,Cycling,Cycling Road,Individual Road Race,"ZILPORYTE, Laima",Women,URS,Soviet Union,W,Bronze,Zilporyte,Laima,0,1,0
Seoul,1988,Cycling,Cycling Road,Individual Road Race,"KNOL, Monique",Women,NED,Netherlands,W,Gold,Knol,Monique,0,0,1
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"MEIER, Dirk",Men,GDR,East Germany,M,Silver,Meier,Dirk,1,0,0
Seoul,1988,Cycling,Cycling Track,Individual Pursuit,"UMARAS, Gintautas",Men,URS,Soviet Union,M,Gold,Umaras,Gintautas,0,0,1
Seoul,1988,Cycling,Cycling Track,Individual Pursuit,"WOODS, Dean",Men,AUS,Australia,M,Silver,Woods,Dean,1,0,0
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"NELYUBIN, Dmitri",Men,URS,Soviet Union,M,Gold,Nelyubin,Dmitri,0,0,1
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"HENNIG, Roland",Men,GDR,East Germany,M,Silver,Hennig,Roland,1,0,0
Seoul,1988,Cycling,Cycling Track,Points Race,"PEELEN, Leo",Men,NED,Netherlands,M,Silver,Peelen,Leo,1,0,0
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"WOLF, Carsten",Men,GDR,East Germany,M,Silver,Wolf,Carsten,1,0,0
Seoul,1988,Cycling,Cycling Track,Points Race,"FROST, Dan",Men,DEN,Denmark,M,Gold,Frost,Dan,0,0,1
Seoul,1988,Cycling,Cycling Track,Individual Pursuit,"DITTERT, Bernd",Men,GDR,East Germany,M,Bronze,Dittert,Bernd,0,1,0
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"BLOCHWITZ, Steffen",Men,GDR,East Germany,M,Silver,Blochwitz,Steffen,1,0,0
Seoul,1988,Cycling,Cycling Track,Points Race,"GANEEV, Marat",Men,URS,Soviet Union,M,Bronze,Ganeev,Marat,0,1,0
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"KASPUTIS, Arturas",Men,URS,Soviet Union,M,Gold,Kasputis,Arturas,0,0,1
Seoul,1988,Cycling,Cycling Track,1Km Time Trial,"VINNICOMBE, Martin",Men,AUS,Australia,M,Silver,Vinnicombe,Martin,1,0,0
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"EKIMOV, Vyacheslav",Men,URS,Soviet Union,M,Gold,Ekimov,Vyacheslav,0,0,1
Seoul,1988,Cycling,Cycling Track,Sprint,"LUDING, Christa",Women,GDR,East Germany,W,Silver,Luding,Christa,1,0,0
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"UMARAS, Gintautas",Men,URS,Soviet Union,M,Gold,Umaras,Gintautas,0,0,1
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"DUTTON, Brett",Men,AUS,Australia,M,Bronze,Dutton,Brett,0,1,0
Seoul,1988,Cycling,Cycling Track,Sprint Indivual,"NEIWAND, Garry Malcolm",Men,AUS,Australia,M,Bronze,Neiwand,Garry,0,1,0
Seoul,1988,Cycling,Cycling Track,1Km Time Trial,"LECHNER, Robert",Men,FRG,West Germany,M,Bronze,Lechner,Robert,0,1,0
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"MCCARNEY, Wayne",Men,AUS,Australia,M,Bronze,Mccarney,Wayne,0,1,0
Seoul,1988,Cycling,Cycling Track,Sprint,"SALUMAE, Erika",Women,URS,Soviet Union,W,Gold,Salumae,Erika,0,0,1
Seoul,1988,Cycling,Cycling Track,Sprint Indivual,"KOVSH, Nikolai",Men,URS,Soviet Union,M,Silver,Kovsh,Nikolai,1,0,0
Seoul,1988,Cycling,Cycling Track,1Km Time Trial,"KIRICHENKO, Aleksandr",Men,URS,Soviet Union,M,Gold,Kirichenko,Aleksandr,0,0,1
Seoul,1988,Cycling,Cycling Track,Sprint Indivual,"HESSLICH, Lutz",Men,GDR,East Germany,M,Gold,Hesslich,Lutz,0,0,1
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"MCGLEDE, Stephen John",Men,AUS,Australia,M,Bronze,Mcglede,Stephen,0,1,0
Seoul,1988,Cycling,Cycling Track,Sprint,"PARASKEVIN-YOUNG, Connie",Women,USA,United States,W,Bronze,Paraskevin-Young,Connie,0,1,0
Seoul,1988,Cycling,Cycling Track,Team Pursuit (4000M),"WOODS, Dean",Men,AUS,Australia,M,Bronze,Woods,Dean,0,1,0
Seoul,1988,Equestrian,Dressage,Team,"HOFER, Otto Josef",Men,SUI,Switzerland,X,Silver,Hofer,Otto,1,0,0
Seoul,1988,Equestrian,Dressage,Team,"TEODORESCU, Monica",Women,FRG,West Germany,X,Gold,Teodorescu,Monica,0,0,1
Seoul,1988,Equestrian,Dressage,Team,"NICOLL, Ashley",Men,CAN,Canada,X,Bronze,Nicoll,Ashley,0,1,0
Seoul,1988,Equestrian,Dressage,Team,"SCHATZMANN, Samuel",Men,SUI,Switzerland,X,Silver,Schatzmann,Samuel,1,0,0
Seoul,1988,Equestrian,Dressage,Team,"PRACHT, Eva Maria",Women,CAN,Canada,X,Bronze,Pracht,Eva,0,1,0
Seoul,1988,Equestrian,Dressage,Team,"RAMSEIER, Daniel",Men,SUI,Switzerland,X,Silver,Ramseier,Daniel,1,0,0
Seoul,1988,Equestrian,Dressage,Team,"LINSENHOFF, Ann-Kathrin",Women,FRG,West Germany,X,Gold,Linsenhoff,Ann-Kathrin,0,0,1
Seoul,1988,Equestrian,Dressage,Individual,"UPHOFF-BECKER, Nicole",Women,FRG,West Germany,X,Gold,Uphoff-Becker,Nicole,0,0,1
Seoul,1988,Equestrian,Dressage,Team,"NEALE-ISHOY, Cynthia Margaret",Women,CAN,Canada,X,Bronze,Neale-Ishoy,Cynthia,0,1,0
Seoul,1988,Equestrian,Dressage,Team,"UPHOFF-BECKER, Nicole",Women,FRG,West Germany,X,Gold,Uphoff-Becker,Nicole,0,0,1
Seoul,1988,Equestrian,Dressage,Individual,"STUECKELBERGER, Christine",Women,SUI,Switzerland,X,Bronze,Stueckelberger,Christine,0,1,0
Seoul,1988,Equestrian,Dressage,Team,"KLIMKE, Reiner",Men,FRG,West Germany,X,Gold,Klimke,Reiner,0,0,1
Seoul,1988,Equestrian,Dressage,Team,"STUECKELBERGER, Christine",Women,SUI,Switzerland,X,Silver,Stueckelberger,Christine,1,0,0
Seoul,1988,Equestrian,Dressage,Team,"SMITH, Gina",Women,CAN,Canada,X,Bronze,Smith,Gina,0,1,0
Seoul,1988,Equestrian,Dressage,Individual,"OTTO-CREPIN, Margit",Women,FRA,France,X,Silver,Otto-Crepin,Margit,1,0,0
Seoul,1988,Equestrian,Eventing,Team,"STRAKER, Karen",Women,GBR,United Kingdom,X,Silver,Straker,Karen,1,0,0
Seoul,1988,Equestrian,Eventing,Team,"HOLGATE-LENG, Virginia",Women,GBR,United Kingdom,X,Silver,Holgate-Leng,Virginia,1,0,0
Seoul,1988,Equestrian,Eventing,Team,"ERHORN, Claus",Men,FRG,West Germany,X,Gold,Erhorn,Claus,0,0,1
Seoul,1988,Equestrian,Eventing,Team,"KNIGHTON, Margaret",Women,NZL,New Zealand,X,Bronze,Knighton,Margaret,0,1,0
Seoul,1988,Equestrian,Eventing,Team,"TODD, Mark",Men,NZL,New Zealand,X,Bronze,Todd,Mark,0,1,0
Seoul,1988,Equestrian,Eventing,Team,"BENNIE, Andrew",Men,NZL,New Zealand,X,Bronze,Bennie,Andrew,0,1,0
Seoul,1988,Equestrian,Eventing,Team,"BAUMANN, Matthias Andreas",Men,FRG,West Germany,X,Gold,Baumann,Matthias,0,0,1
Seoul,1988,Equestrian,Eventing,Individual,"STARK, Ian",Men,GBR,United Kingdom,X,Silver,Stark,Ian,1,0,0
Seoul,1988,Equestrian,Eventing,Team,"POTTINGER, Tinks",Women,NZL,New Zealand,X,Bronze,Pottinger,Tinks,0,1,0
Seoul,1988,Equestrian,Eventing,Team,"STARK, Ian",Men,GBR,United Kingdom,X,Silver,Stark,Ian,1,0,0
Seoul,1988,Equestrian,Eventing,Team,"PHILLIPS, Mark Anthony Peter",Men,GBR,United Kingdom,X,Silver,Phillips,Mark,1,0,0
Seoul,1988,Equestrian,Eventing,Individual,"TODD, Mark",Men,NZL,New Zealand,X,Gold,Todd,Mark,0,0,1
Seoul,1988,Equestrian,Eventing,Individual,"HOLGATE-LENG, Virginia",Women,GBR,United Kingdom,X,Bronze,Holgate-Leng,Virginia,0,1,0
Seoul,1988,Equestrian,Eventing,Team,"EHRENBRINK, Ralf",Men,FRG,West Germany,X,Gold,Ehrenbrink,Ralf,0,0,1
Seoul,1988,Equestrian,Eventing,Team,"KASPAREIT, Thies",Men,FRG,West Germany,X,Gold,Kaspareit,Thies,0,0,1
Seoul,1988,Equestrian,Jumping,Team,"JACQUIN, Lisa Ann",Women,USA,United States,X,Silver,Jacquin,Lisa,1,0,0
Seoul,1988,Equestrian,Jumping,Individual,"BEST, Gregory Alan",Men,USA,United States,X,Silver,Best,Gregory,1,0,0
Seoul,1988,Equestrian,Jumping,Team,"ROBERT, Michel",Men,FRA,France,X,Bronze,Robert,Michel,0,1,0
Seoul,1988,Equestrian,Jumping,Team,"BRINKMANN, Wolfgang",Men,FRG,West Germany,X,Gold,Brinkmann,Wolfgang,0,0,1
Seoul,1988,Equestrian,Jumping,Team,"COTTIER, Frederic",Men,FRA,France,X,Bronze,Cottier,Frederic,0,1,0
Seoul,1988,Equestrian,Jumping,Team,"SLOOTHAAK, Franke",Men,FRG,West Germany,X,Gold,Sloothaak,Franke,0,0,1
Seoul,1988,Equestrian,Jumping,Team,"BEST, Gregory Alan",Men,USA,United States,X,Silver,Best,Gregory,1,0,0
Seoul,1988,Equestrian,Jumping,Team,"DURAND JR., Pierre",Men,FRA,France,X,Bronze,Durand Jr.,Pierre,0,1,0
Seoul,1988,Equestrian,Jumping,Team,"BOURDY, Hubert",Men,FRA,France,X,Bronze,Bourdy,Hubert,0,1,0
Seoul,1988,Equestrian,Jumping,Team,"BEERBAUM, Ludger",Men,FRG,West Germany,X,Gold,Beerbaum,Ludger,0,0,1
Seoul,1988,Equestrian,Jumping,Team,"KURSINSKI, Anne Kindig",Women,USA,United States,X,Silver,Kursinski,Anne,1,0,0
Seoul,1988,Equestrian,Jumping,Individual,"DURAND JR., Pierre",Men,FRA,France,X,Gold,Durand Jr.,Pierre,0,0,1
Seoul,1988,Equestrian,Jumping,Individual,"HUCK, Karsten",Men,FRG,West Germany,X,Bronze,Huck,Karsten,0,1,0
Seoul,1988,Equestrian,Jumping,Team,"FARGIS, Joseph Halpin, Iv",Men,USA,United States,X,Silver,Fargis,Joseph,1,0,0
Seoul,1988,Equestrian,Jumping,Team,"HAFEMEISTER, Dirk",Men,FRG,West Germany,X,Gold,Hafemeister,Dirk,0,0,1
Seoul,1988,Fencing,Fencing,Foil Team,"APTIAOURI, Vladimir",Men,URS,Soviet Union,M,Gold,Aptiaouri,Vladimir,0,0,1
Seoul,1988,Fencing,Fencing,Foil Team,"ERSEK, Zsolt",Men,HUN,Hungary,M,Bronze,Ersek,Zsolt,0,1,0
Seoul,1988,Fencing,Fencing,Épée Team,"BORRMANN, Elmar",Men,FRG,West Germany,M,Silver,Borrmann,Elmar,1,0,0
Seoul,1988,Fencing,Fencing,Foil Team,"GATAI, Robert",Men,HUN,Hungary,M,Bronze,Gatai,Robert,0,1,0
Seoul,1988,Fencing,Fencing,Foil Team,"SCHRECK, Ulrich Rainer",Men,FRG,West Germany,M,Silver,Schreck,Ulrich,1,0,0
Seoul,1988,Fencing,Fencing,Épée Team,"PUSCH, Alexander",Men,FRG,West Germany,M,Silver,Pusch,Alexander,1,0,0
Seoul,1988,Fencing,Fencing,Foil Team,"STEFANEK, Gertrud",Women,HUN,Hungary,W,Bronze,Stefanek,Gertrud,0,1,0
Seoul,1988,Fencing,Fencing,Foil Team,"GEY, Matthias",Men,FRG,West Germany,M,Silver,Gey,Matthias,1,0,0
Seoul,1988,Fencing,Fencing,Foil Individual,"CERIONI, Stefano",Men,ITA,Italy,M,Gold,Cerioni,Stefano,0,0,1
Seoul,1988,Fencing,Fencing,Foil Team,"IBRAGUIMOV, Anvar",Men,URS,Soviet Union,M,Gold,Ibraguimov,Anvar,0,0,1
Seoul,1988,Fencing,Fencing,Foil Team,"FUNKENHAUSER, Zita-Eva",Women,FRG,West Germany,W,Gold,Funkenhauser,Zita-Eva,0,0,1
Seoul,1988,Fencing,Fencing,Foil Team,"ENDRES, Thomas",Men,FRG,West Germany,M,Silver,Endres,Thomas,1,0,0
Seoul,1988,Fencing,Fencing,Sabre Team,"MEGLIO, Ferdinando",Men,ITA,Italy,M,Bronze,Meglio,Ferdinando,0,1,0
Seoul,1988,Fencing,Fencing,Épée Individual,"SCHMITT, Arnd Rüdiger",Men,FRG,West Germany,M,Gold,Schmitt,Arnd,0,0,1
Seoul,1988,Fencing,Fencing,Épée Team,"REZNITCHENKO, Vladimir",Men,URS,Soviet Union,M,Bronze,Reznitchenko,Vladimir,0,1,0
Seoul,1988,Fencing,Fencing,Sabre Team,"BUJDOSO, Imre",Men,HUN,Hungary,M,Gold,Bujdoso,Imre,0,0,1
Seoul,1988,Fencing,Fencing,Épée Team,"TIKHOMIROV, Igor",Men,URS,Soviet Union,M,Bronze,Tikhomirov,Igor,0,1,0
Seoul,1988,Fencing,Fencing,Foil Team,"BAU, Sabine Christiane",Women,FRG,West Germany,W,Gold,Bau,Sabine,0,0,1
Seoul,1988,Fencing,Fencing,Sabre Team,"MARIN, Marco",Men,ITA,Italy,M,Bronze,Marin,Marco,0,1,0
Seoul,1988,Fencing,Fencing,Foil Team,"KORETSKI, Boris",Men,URS,Soviet Union,M,Gold,Koretski,Boris,0,0,1
Seoul,1988,Fencing,Fencing,Épée Team,"CHOUVALOV, Andrei",Men,URS,Soviet Union,M,Bronze,Chouvalov,Andrei,0,1,0
Seoul,1988,Fencing,Fencing,Épée Team,"SCHMITT, Arnd Rüdiger",Men,FRG,West Germany,M,Silver,Schmitt,Arnd,1,0,0
Seoul,1988,Fencing,Fencing,Foil Team,"KLUG, Anette",Women,FRG,West Germany,W,Gold,Klug,Anette,0,0,1
Seoul,1988,Fencing,Fencing,Foil Team,"MAMEDOV, Ilgar",Men,URS,Soviet Union,M,Gold,Mamedov,Ilgar,0,0,1
Seoul,1988,Fencing,Fencing,Foil Individual,"ROMANKOV, Aleksander",Men,URS,Soviet Union,M,Bronze,Romankov,Aleksander,0,1,0
Seoul,1988,Fencing,Fencing,Sabre Individual,"LAMOUR, Jean-Francois",Men,FRA,France,M,Gold,Lamour,Jean-Francois,0,0,1
Seoul,1988,Fencing,Fencing,Sabre Individual,"SCALZO, Giovanni",Men,ITA,Italy,M,Bronze,Scalzo,Giovanni,0,1,0
Seoul,1988,Fencing,Fencing,Foil Team,"TUSCHAK, Katalin",Women,HUN,Hungary,W,Bronze,Tuschak,Katalin,0,1,0
Seoul,1988,Fencing,Fencing,Épée Team,"RIBOUD, Philippe",Men,FRA,France,M,Gold,Riboud,Philippe,0,0,1
Seoul,1988,Fencing,Fencing,Sabre Team,"NEBALD, György",Men,HUN,Hungary,M,Gold,Nebald,György,0,0,1
Seoul,1988,Fencing,Fencing,Foil Team,"SZELEI, Istvan",Men,HUN,Hungary,M,Bronze,Szelei,Istvan,0,1,0
Seoul,1988,Fencing,Fencing,Foil Team,"ZALAFFI, Margherita",Women,ITA,Italy,W,Silver,Zalaffi,Margherita,1,0,0
Seoul,1988,Fencing,Fencing,Sabre Team,"DALLA BARBA, Gianfranco",Men,ITA,Italy,M,Bronze,Dalla Barba,Gianfranco,0,1,0
Seoul,1988,Fencing,Fencing,Foil Team,"SZOCS, Zsuzsa",Women,HUN,Hungary,W,Bronze,Szocs,Zsuzsa,0,1,0
Seoul,1988,Fencing,Fencing,Épée Team,"GERULL, Thomas",Men,FRG,West Germany,M,Silver,Gerull,Thomas,1,0,0
Seoul,1988,Fencing,Fencing,Épée Individual,"CHOUVALOV, Andrei",Men,URS,Soviet Union,M,Bronze,Chouvalov,Andrei,0,1,0
Seoul,1988,Fencing,Fencing,Sabre Team,"SCALZO, Giovanni",Men,ITA,Italy,M,Bronze,Scalzo,Giovanni,0,1,0
Seoul,1988,Fencing,Fencing,Épée Team,"SRECKI, Eric",Men,FRA,France,M,Gold,Srecki,Eric,0,0,1
Seoul,1988,Fencing,Fencing,Foil Team,"KOVACS, Edit",Women,HUN,Hungary,W,Bronze,Kovacs,Edit,0,1,0
Seoul,1988,Fencing,Fencing,Foil Individual,"FICHTEL-MAURITZ, Anja",Women,FRG,West Germany,W,Gold,Fichtel-Mauritz,Anja,0,0,1
